START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET,VIDEO_START_TIME,VIDEO_END_TIME
2022-04-13 22:12:19,2022-04-13 22:12:53,Located_Indoors, Holding_Other_Object_Light, In_Conversation,annotator,Behavioral Parameters,2022-04-13 14:02:42,2022-04-13 14:03:16
2022-04-13 22:12:53,2022-04-13 22:13:48,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 14:03:16,2022-04-13 14:04:11
2022-04-13 22:13:48,2022-04-13 22:14:09,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 14:04:11,2022-04-13 14:04:32
2022-04-13 22:14:09,2022-04-13 22:14:22,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 14:04:32,2022-04-13 14:04:45
2022-04-13 22:14:22,2022-04-13 22:15:41,Located_Indoors, Holding_Other_Object_Light, In_Conversation,annotator,Behavioral Parameters,2022-04-13 14:04:45,2022-04-13 14:06:04
2022-04-13 22:15:41,2022-04-13 22:16:13,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 14:06:04,2022-04-13 14:06:36
2022-04-13 22:16:13,2022-04-13 22:16:36,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 14:06:36,2022-04-13 14:06:59
2022-04-13 22:16:36,2022-04-13 22:17:29,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 14:06:59,2022-04-13 14:07:52
2022-04-13 22:17:29,2022-04-13 22:17:56,Holding_Other_Object_Light, Located_Outdoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 14:07:52,2022-04-13 14:08:19
2022-04-13 22:17:56,2022-04-13 22:18:18,Holding_Other_Object_Light, Located_Outdoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 14:08:19,2022-04-13 14:08:41
2022-04-13 22:18:18,2022-04-13 22:19:14,Holding_Other_Object_Light, Located_Outdoors,annotator,Behavioral Parameters,2022-04-13 14:08:41,2022-04-13 14:09:37
2022-04-13 22:19:14,2022-04-13 22:20:57,Holding_Other_Object_Light, Located_Outdoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 14:09:37,2022-04-13 14:11:20
2022-04-13 22:20:57,2022-04-13 22:23:18,Holding_Other_Object_Light, Located_Outdoors, In_Conversation, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 14:11:20,2022-04-13 14:13:41
2022-04-13 22:23:18,2022-04-13 22:23:27,Holding_Other_Object_Light, Located_Outdoors, In_Conversation, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 14:13:41,2022-04-13 14:13:50
2022-04-13 22:23:27,2022-04-13 22:24:33,Holding_Other_Object_Light, Located_Outdoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 14:13:50,2022-04-13 14:14:56
2022-04-13 22:24:33,2022-04-13 22:24:46,Holding_Other_Object_Light, Located_Outdoors, In_Conversation, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 14:14:56,2022-04-13 14:15:09
2022-04-13 22:24:46,2022-04-13 22:25:22,Holding_Other_Object_Light, Located_Outdoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 14:15:09,2022-04-13 14:15:45
2022-04-13 22:25:22,2022-04-13 22:26:00,Holding_Other_Object_Light, Located_Outdoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 14:15:45,2022-04-13 14:16:23
2022-04-13 22:26:00,2022-04-13 22:26:00,Holding_Other_Object_Light, Located_Outdoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 14:16:23,2022-04-13 14:16:23
2022-04-13 22:26:04,2022-04-13 22:27:17,Holding_Other_Object_Light, Located_Outdoors, In_Conversation, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 14:16:27,2022-04-13 14:17:40
2022-04-13 22:27:17,2022-04-13 22:27:28,Holding_Other_Object_Light, Located_Outdoors,annotator,Behavioral Parameters,2022-04-13 14:17:40,2022-04-13 14:17:51
2022-04-13 22:27:17,2022-04-13 22:27:17,Holding_Other_Object_Light, Located_Outdoors, In_Conversation, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 14:17:40,2022-04-13 14:17:40
2022-04-13 22:27:28,2022-04-13 22:27:35,Holding_Other_Object_Light, Located_Outdoors,annotator,Behavioral Parameters,2022-04-13 14:17:51,2022-04-13 14:17:58
2022-04-13 22:27:35,2022-04-13 22:29:16,Holding_Other_Object_Light, Located_Outdoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 14:17:58,2022-04-13 14:19:39
2022-04-13 22:29:16,2022-04-13 22:29:32,Holding_Other_Object_Light, Located_Outdoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 14:19:39,2022-04-13 14:19:55
2022-04-13 22:29:32,2022-04-13 22:29:32,Holding_Other_Object_Light, Located_Outdoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 14:19:55,2022-04-13 14:19:55
2022-04-13 22:29:42,2022-04-13 22:31:26,Holding_Other_Object_Light, Located_Outdoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 14:20:05,2022-04-13 14:21:49
2022-04-13 22:31:25,2022-04-13 22:31:25,Holding_Other_Object_Light, Located_Outdoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 14:21:48,2022-04-13 14:21:48
2022-04-13 22:31:26,2022-04-13 22:37:57,Holding_Other_Object_Light, Located_Outdoors,annotator,Behavioral Parameters,2022-04-13 14:21:49,2022-04-13 14:28:20
2022-04-13 22:37:57,2022-04-13 22:38:10,Holding_Other_Object_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-13 14:28:20,2022-04-13 14:28:33
2022-04-13 22:38:10,2022-04-13 22:38:18,Holding_Other_Object_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-13 14:28:33,2022-04-13 14:28:41
2022-04-13 22:38:18,2022-04-13 22:38:26,Holding_Other_Object_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-13 14:28:41,2022-04-13 14:28:49
2022-04-13 22:38:26,2022-04-13 22:39:05,Holding_Other_Object_Light, Located_Indoors,annotator,Behavioral Parameters,2022-04-13 14:28:49,2022-04-13 14:29:28
2022-04-13 22:39:05,2022-04-13 22:40:20,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 14:29:28,2022-04-13 14:30:43
2022-04-13 22:40:20,2022-04-13 22:43:53,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-13 14:30:43,2022-04-13 14:34:16
2022-04-13 22:43:53,2022-04-13 22:44:15,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 14:34:16,2022-04-13 14:34:38
2022-04-13 22:44:15,2022-04-13 22:44:50,Located_Indoors, In_Conversation, Legs_Crossed,annotator,Behavioral Parameters,2022-04-13 14:34:38,2022-04-13 14:35:13
2022-04-13 22:44:50,2022-04-13 22:45:06,Located_Indoors, In_Conversation, Legs_Crossed, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 14:35:13,2022-04-13 14:35:29
2022-04-13 22:45:06,2022-04-13 22:45:11,Located_Indoors, Legs_Crossed, Browsing_Computer,annotator,Behavioral Parameters,2022-04-13 14:35:29,2022-04-13 14:35:34
2022-04-13 22:45:11,2022-04-13 22:46:45,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-13 14:35:34,2022-04-13 14:37:08
2022-04-13 22:46:45,2022-04-13 22:54:35,Located_Indoors, Legs_Crossed, In_Conversation,annotator,Behavioral Parameters,2022-04-13 14:37:08,2022-04-13 14:44:58
2022-04-13 22:54:35,2022-04-13 23:06:27,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 14:44:58,2022-04-13 14:56:50
2022-04-13 23:06:27,2022-04-13 23:10:53,Located_Indoors, Browsing_Computer, Legs_Crossed,annotator,Behavioral Parameters,2022-04-13 14:56:50,2022-04-13 15:01:16
2022-04-13 23:10:53,2022-04-13 23:11:24,Located_Indoors, Legs_Crossed, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 15:01:16,2022-04-13 15:01:47
2022-04-13 23:11:24,2022-04-13 23:14:58,Located_Indoors, Legs_Crossed, Browsing_Computer,annotator,Behavioral Parameters,2022-04-13 15:01:47,2022-04-13 15:05:21
2022-04-13 23:14:58,2022-04-13 23:15:32,Located_Indoors, Legs_Crossed, Holding_Other_Object_Light, On_Video_Call/FaceTime,annotator,Behavioral Parameters,2022-04-13 15:05:21,2022-04-13 15:05:55
2022-04-13 23:15:32,2022-04-13 23:16:12,Located_Indoors, Legs_Crossed, On_Video_Call/FaceTime,annotator,Behavioral Parameters,2022-04-13 15:05:55,2022-04-13 15:06:35
2022-04-13 23:16:12,2022-04-13 23:16:54,Located_Indoors, Legs_Crossed, On_Video_Call/FaceTime, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 15:06:35,2022-04-13 15:07:17
2022-04-13 23:16:54,2022-04-13 23:26:33,Located_Indoors, Legs_Crossed, On_Video_Call/FaceTime, In_Conversation,annotator,Behavioral Parameters,2022-04-13 15:07:17,2022-04-13 15:16:56
2022-04-13 23:26:33,2022-04-13 23:27:49,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 15:16:56,2022-04-13 15:18:12
2022-04-13 23:27:49,2022-04-13 23:30:20,Located_Indoors, Holding_Book/Reader,annotator,Behavioral Parameters,2022-04-13 15:18:12,2022-04-13 15:20:43
2022-04-13 23:30:20,2022-04-13 23:30:34,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 15:20:43,2022-04-13 15:20:57
2022-04-13 23:30:34,2022-04-13 23:31:12,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 15:20:57,2022-04-13 15:21:35
2022-04-13 23:31:12,2022-04-13 23:33:24,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-13 15:21:35,2022-04-13 15:23:47
2022-04-13 23:33:24,2022-04-13 23:35:21,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 15:23:47,2022-04-13 15:25:44
2022-04-13 23:35:21,2022-04-13 23:35:55,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 15:25:44,2022-04-13 15:26:18
2022-04-13 23:35:55,2022-04-13 23:36:39,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 15:26:18,2022-04-13 15:27:02
2022-04-13 23:36:39,2022-04-13 23:37:05,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 15:27:02,2022-04-13 15:27:28
2022-04-13 23:37:05,2022-04-13 23:38:19,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 15:27:28,2022-04-13 15:28:42
2022-04-13 23:38:19,2022-04-13 23:38:34,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 15:28:42,2022-04-13 15:28:57
2022-04-13 23:38:34,2022-04-13 23:41:57,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 15:28:57,2022-04-13 15:32:20
2022-04-13 23:41:57,2022-04-13 23:44:36,CP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-13 15:32:20,2022-04-13 15:34:59
2022-04-13 23:44:36,2022-04-13 23:44:47,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 15:34:59,2022-04-13 15:35:10
2022-04-13 23:44:47,2022-04-13 23:45:17,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 15:35:10,2022-04-13 15:35:40
2022-04-13 23:45:17,2022-04-13 23:45:51,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 15:35:40,2022-04-13 15:36:14
2022-04-13 23:45:51,2022-04-13 23:49:18,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 15:36:14,2022-04-13 15:39:41
2022-04-13 23:49:18,2022-04-13 23:51:04,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 15:39:41,2022-04-13 15:41:27
2022-04-13 23:51:04,2022-04-13 23:51:11,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 15:41:27,2022-04-13 15:41:34
2022-04-13 23:51:11,2022-04-13 23:52:05,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 15:41:34,2022-04-13 15:42:28
2022-04-13 23:52:05,2022-04-13 23:52:28,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 15:42:28,2022-04-13 15:42:51
2022-04-13 23:52:28,2022-04-14 00:03:26,Located_Indoors, Legs_Crossed,annotator,Behavioral Parameters,2022-04-13 15:42:51,2022-04-13 15:53:49
2022-04-14 00:03:26,2022-04-14 00:04:54,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 15:53:49,2022-04-13 15:55:17
2022-04-14 00:04:54,2022-04-14 00:06:12,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 15:55:17,2022-04-13 15:56:35
2022-04-14 00:06:12,2022-04-14 00:07:57,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 15:56:35,2022-04-13 15:58:20
2022-04-14 00:07:57,2022-04-14 00:11:25,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 15:58:20,2022-04-13 16:01:48
2022-04-14 00:11:25,2022-04-14 00:12:21,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 16:01:48,2022-04-13 16:02:44
2022-04-14 00:12:21,2022-04-14 00:12:25,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 16:02:44,2022-04-13 16:02:48
2022-04-14 00:12:25,2022-04-14 00:13:28,Located_Indoors, Holding_Other_Object_Light, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-13 16:02:48,2022-04-13 16:03:51
2022-04-14 00:13:28,2022-04-14 00:14:12,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 16:03:51,2022-04-13 16:04:35
2022-04-14 00:14:12,2022-04-14 00:15:01,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 16:04:35,2022-04-13 16:05:24
2022-04-14 00:15:01,2022-04-14 00:15:11,Located_Indoors, Holding_Other_Object_Light,annotator,Behavioral Parameters,2022-04-13 16:05:24,2022-04-13 16:05:34
2022-04-14 00:15:11,2022-04-14 00:16:54,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 16:05:34,2022-04-13 16:07:17
2022-04-14 00:16:54,2022-04-14 00:22:25,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-13 16:07:17,2022-04-13 16:12:48
2022-04-14 00:22:25,2022-04-14 00:23:56,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-13 16:12:48,2022-04-13 16:14:19
2022-04-14 00:23:56,2022-04-14 00:26:39,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-13 16:14:19,2022-04-13 16:17:02
2022-04-14 00:26:39,2022-04-14 00:27:29,Located_Indoors, Typing_Computer,annotator,Behavioral Parameters,2022-04-13 16:17:02,2022-04-13 16:17:52
2022-04-14 00:27:29,2022-04-14 00:35:29,Located_Indoors, Browsing_Computer,annotator,Behavioral Parameters,2022-04-13 16:17:52,2022-04-13 16:25:52
2022-04-14 00:35:29,2022-04-14 01:01:05,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 16:25:52,2022-04-13 16:51:28
2022-04-14 01:01:05,2022-04-14 01:44:24,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 16:51:28,2022-04-13 17:34:47
2022-04-14 01:44:24,2022-04-14 01:44:33,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 17:34:47,2022-04-13 17:34:56
2022-04-14 01:44:33,2022-04-14 01:46:36,Located_Indoors,annotator,Behavioral Parameters,2022-04-13 17:34:56,2022-04-13 17:36:59
