START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET,VIDEO_START_TIME,VIDEO_END_TIME
2022-05-24 07:53:07,2022-05-24 07:53:20,HLB_Unlabeled,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:00:01,2022-05-24 00:00:14
2022-05-24 07:53:20,2022-05-24 07:54:33,Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:00:14,2022-05-24 00:01:27
2022-05-24 07:54:33,2022-05-24 07:56:28,HLB_Indecipherable/Video_Insufficient,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:01:27,2022-05-24 00:03:22
2022-05-24 07:56:28,2022-05-24 07:56:42,Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:03:22,2022-05-24 00:03:36
2022-05-24 07:56:42,2022-05-24 07:57:14,HLB_Unlabeled,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:03:36,2022-05-24 00:04:08
2022-05-24 07:57:19,2022-05-24 07:57:37,Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:04:13,2022-05-24 00:04:31
2022-05-24 07:57:37,2022-05-24 07:57:38,Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:04:31,2022-05-24 00:04:32
2022-05-24 07:57:39,2022-05-24 07:58:56,Dressing/Undressing,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:04:33,2022-05-24 00:05:50
2022-05-24 07:58:56,2022-05-24 07:59:00,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:05:50,2022-05-24 00:05:54
2022-05-24 07:59:00,2022-05-24 07:59:24,Grooming/Self_Care,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:05:54,2022-05-24 00:06:18
2022-05-24 07:59:24,2022-05-24 07:59:46,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:06:18,2022-05-24 00:06:40
2022-05-24 07:59:46,2022-05-24 08:00:02,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 00:06:40,2022-05-24 00:06:56
2022-05-24 11:46:26,2022-05-24 11:46:34,Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:53:20,2022-05-24 03:53:28
2022-05-24 11:46:38,2022-05-24 11:46:45,Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:53:32,2022-05-24 03:53:39
2022-05-24 11:46:45,2022-05-24 11:46:51,Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:53:39,2022-05-24 03:53:45
2022-05-24 11:46:51,2022-05-24 11:47:00,Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:53:45,2022-05-24 03:53:54
2022-05-24 11:47:00,2022-05-24 11:47:57,Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:53:54,2022-05-24 03:54:51
2022-05-24 11:47:57,2022-05-24 11:48:09,Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:54:51,2022-05-24 03:55:03
2022-05-24 11:48:11,2022-05-24 11:48:21,Meeting _Social_Gathering_In_Person, Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:55:05,2022-05-24 03:55:15
2022-05-24 11:48:21,2022-05-24 11:54:39,Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 03:55:15,2022-05-24 04:01:33
2022-05-24 11:54:39,2022-05-24 11:55:00,Meeting _Social_Gathering_In_Person, Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:01:33,2022-05-24 04:01:54
2022-05-24 11:55:00,2022-05-24 11:55:49,Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:01:54,2022-05-24 04:02:43
2022-05-24 11:55:52,2022-05-24 11:56:05,Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:02:46,2022-05-24 04:02:59
2022-05-24 11:56:06,2022-05-24 11:56:21,Meeting _Social_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:03:00,2022-05-24 04:03:15
2022-05-24 11:56:21,2022-05-24 11:57:34,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:03:15,2022-05-24 04:04:28
2022-05-24 11:57:34,2022-05-24 11:57:46,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:04:28,2022-05-24 04:04:40
2022-05-24 11:57:46,2022-05-24 11:58:07,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:04:40,2022-05-24 04:05:01
2022-05-24 11:58:07,2022-05-24 11:58:36,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:05:01,2022-05-24 04:05:30
2022-05-24 11:58:36,2022-05-24 11:58:45,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:05:30,2022-05-24 04:05:39
2022-05-24 11:58:45,2022-05-24 11:59:06,In_Transit_Active,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:05:39,2022-05-24 04:06:00
2022-05-24 11:59:06,2022-05-24 11:59:26,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:06:00,2022-05-24 04:06:20
2022-05-24 11:59:26,2022-05-24 11:59:55,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:06:20,2022-05-24 04:06:49
2022-05-24 11:59:55,2022-05-24 12:00:05,Packing/Unpacking_Something,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:06:49,2022-05-24 04:06:59
2022-05-24 12:00:05,2022-05-24 12:00:14,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:06:59,2022-05-24 04:07:08
2022-05-24 12:00:14,2022-05-24 12:00:27,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:07:08,2022-05-24 04:07:21
2022-05-24 12:00:27,2022-05-24 12:01:22,Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:07:21,2022-05-24 04:08:16
2022-05-24 12:01:22,2022-05-24 12:18:55,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:08:16,2022-05-24 04:25:49
2022-05-24 12:18:55,2022-05-24 12:19:52,HLB_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:25:49,2022-05-24 04:26:46
2022-05-24 12:19:52,2022-05-24 12:20:05,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:26:46,2022-05-24 04:26:59
2022-05-24 12:20:05,2022-05-24 12:20:18,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:26:59,2022-05-24 04:27:12
2022-05-24 12:20:18,2022-05-24 12:21:13,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:27:12,2022-05-24 04:28:07
2022-05-24 12:21:13,2022-05-24 12:21:19,Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:28:07,2022-05-24 04:28:13
2022-05-24 12:21:19,2022-05-24 12:22:01,,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:28:13,2022-05-24 04:28:55
2022-05-24 12:22:01,2022-05-24 12:22:41,Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:28:55,2022-05-24 04:29:35
2022-05-24 12:22:41,2022-05-24 12:23:37,Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:29:35,2022-05-24 04:30:31
2022-05-24 12:23:37,2022-05-24 12:24:13,Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:30:31,2022-05-24 04:31:07
2022-05-24 12:24:13,2022-05-24 12:24:36,Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:31:07,2022-05-24 04:31:30
2022-05-24 12:24:36,2022-05-24 12:26:22,Working_Other, Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:31:30,2022-05-24 04:33:16
2022-05-24 12:26:23,2022-05-24 12:27:06,Working_Other, Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:33:17,2022-05-24 04:34:00
2022-05-24 12:27:07,2022-05-24 12:27:43,Working_Other, Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:34:01,2022-05-24 04:34:37
2022-05-24 12:27:43,2022-05-24 12:28:16,Working_Other, Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:34:37,2022-05-24 04:35:10
2022-05-24 12:28:16,2022-05-24 12:28:56,Working_Other, Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:35:10,2022-05-24 04:35:50
2022-05-24 12:28:57,2022-05-24 12:29:24,Working_Other, Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:35:51,2022-05-24 04:36:18
2022-05-24 12:29:24,2022-05-24 12:29:36,Working_Other, Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:36:18,2022-05-24 04:36:30
2022-05-24 12:29:36,2022-05-24 12:29:49,Working_Other, Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:36:30,2022-05-24 04:36:43
2022-05-24 12:29:49,2022-05-24 12:30:14,Working_Other, Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:36:43,2022-05-24 04:37:08
2022-05-24 12:30:14,2022-05-24 12:30:25,Working_Other, Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:37:08,2022-05-24 04:37:19
2022-05-24 12:30:25,2022-05-24 12:31:31,Working_Other, Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:37:19,2022-05-24 04:38:25
2022-05-24 12:31:31,2022-05-24 12:31:47,Working_Other, Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:38:25,2022-05-24 04:38:41
2022-05-24 12:31:47,2022-05-24 12:31:56,Working_Other, Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:38:41,2022-05-24 04:38:50
2022-05-24 12:31:56,2022-05-24 12:32:27,Working_Other, Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:38:50,2022-05-24 04:39:21
2022-05-24 12:32:27,2022-05-24 12:32:49,Working_Other, Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:39:21,2022-05-24 04:39:43
2022-05-24 12:32:49,2022-05-24 12:32:58,Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:39:43,2022-05-24 04:39:52
2022-05-24 12:32:58,2022-05-24 12:34:15,Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:39:52,2022-05-24 04:41:09
2022-05-24 12:34:15,2022-05-24 12:34:21,Meeting_Formal_Gathering_In_Person,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:41:09,2022-05-24 04:41:15
2022-05-24 12:34:21,2022-05-24 12:34:43,Meeting_Formal_Gathering_In_Person, Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:41:15,2022-05-24 04:41:37
2022-05-24 12:34:44,2022-05-24 12:35:09,Meeting_Formal_Gathering_In_Person, Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:41:38,2022-05-24 04:42:03
2022-05-24 12:35:09,2022-05-24 12:35:55,Meeting_Formal_Gathering_In_Person, Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:42:03,2022-05-24 04:42:49
2022-05-24 12:35:55,2022-05-24 12:38:40,Meeting_Formal_Gathering_In_Person, Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:42:49,2022-05-24 04:45:34
2022-05-24 12:38:40,2022-05-24 12:39:00,Meeting_Formal_Gathering_In_Person, Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:45:34,2022-05-24 04:45:54
2022-05-24 12:39:00,2022-05-24 12:46:05,Meeting_Formal_Gathering_In_Person, Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:45:54,2022-05-24 04:52:59
2022-05-24 12:46:05,2022-05-24 12:46:55,Meeting_Formal_Gathering_In_Person, Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:52:59,2022-05-24 04:53:49
2022-05-24 12:46:55,2022-05-24 12:50:47,Meeting_Formal_Gathering_In_Person, Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:53:49,2022-05-24 04:57:41
2022-05-24 12:50:47,2022-05-24 12:51:12,Meeting_Formal_Gathering_In_Person, Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:57:41,2022-05-24 04:58:06
2022-05-24 12:51:12,2022-05-24 12:55:40,Meeting_Formal_Gathering_In_Person, Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 04:58:06,2022-05-24 05:02:34
2022-05-24 12:55:40,2022-05-24 12:55:46,Meeting_Formal_Gathering_In_Person, Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 05:02:34,2022-05-24 05:02:40
2022-05-24 12:55:46,2022-05-24 13:10:45,Meeting_Formal_Gathering_In_Person, Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 05:02:40,2022-05-24 05:17:39
2022-05-24 13:10:47,2022-05-24 13:10:56,Meeting_Formal_Gathering_In_Person, Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 05:17:41,2022-05-24 05:17:50
2022-05-24 13:10:56,2022-05-24 13:12:02,Meeting_Formal_Gathering_In_Person, Working_Other,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 05:17:50,2022-05-24 05:18:56
2022-05-24 13:12:02,2022-05-24 13:12:46,Meeting_Formal_Gathering_In_Person, Working_Other, Using_Computer/Screen,annotator,HIGH LEVEL BEHAVIOR,2022-05-24 05:18:56,2022-05-24 05:19:40
