START_TIME,STOP_TIME,PREDICTION,SOURCE,LABELSET,VIDEO_START_TIME,VIDEO_END_TIME
2022-04-25 20:33:18,2022-04-25 20:33:51,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-25 10:16:42,2022-04-25 10:17:15
2022-04-25 20:33:52,2022-04-25 20:34:11,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-25 10:17:16,2022-04-25 10:17:35
2022-04-25 20:34:16,2022-04-25 20:35:03,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-25 10:17:40,2022-04-25 10:18:27
2022-04-25 20:35:04,2022-04-25 20:35:24,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-25 10:18:28,2022-04-25 10:18:48
2022-04-25 20:35:25,2022-04-25 20:36:00,Located_Indoors, In_Conversation,annotator,Behavioral Parameters,2022-04-25 10:18:49,2022-04-25 10:19:24
2022-04-25 20:36:01,2022-04-25 21:43:32,CP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-25 10:19:25,2022-04-25 11:26:56
2022-04-25 21:43:39,2022-04-25 21:43:48,Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-25 11:27:03,2022-04-25 11:27:12
2022-04-25 21:43:50,2022-04-25 21:44:03,Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-25 11:27:14,2022-04-25 11:27:27
2022-04-25 21:44:04,2022-04-25 21:44:32,Located_Indoors, Texting/Browsing_Phone, Holding_Drink,annotator,Behavioral Parameters,2022-04-25 11:27:28,2022-04-25 11:27:56
2022-04-25 21:44:33,2022-04-25 21:44:54,Located_Indoors, Texting/Browsing_Phone, Holding_Drink,annotator,Behavioral Parameters,2022-04-25 11:27:57,2022-04-25 11:28:18
2022-04-25 21:44:55,2022-04-25 21:45:44,Texting/Browsing_Phone, Holding_Drink, Located_Outdoors,annotator,Behavioral Parameters,2022-04-25 11:28:19,2022-04-25 11:29:08
2022-04-25 21:45:45,2022-04-25 21:46:06,Texting/Browsing_Phone, Holding_Drink, Located_Indoors,annotator,Behavioral Parameters,2022-04-25 11:29:09,2022-04-25 11:29:30
2022-04-25 21:46:09,2022-04-25 21:46:39,CP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-25 11:29:33,2022-04-25 11:30:03
2022-04-25 21:46:40,2022-04-25 21:46:53,Located_Indoors,annotator,Behavioral Parameters,2022-04-25 11:30:04,2022-04-25 11:30:17
2022-04-25 21:46:54,2022-04-25 21:47:08,Located_Indoors, Holding_Drink,annotator,Behavioral Parameters,2022-04-25 11:30:18,2022-04-25 11:30:32
2022-04-25 21:47:09,2022-04-25 21:47:28,Located_Indoors, Holding_Drink,annotator,Behavioral Parameters,2022-04-25 11:30:33,2022-04-25 11:30:52
2022-04-25 21:47:28,2022-04-25 21:48:37,Holding_Drink, Located_Outdoors, On_Phone_Call,annotator,Behavioral Parameters,2022-04-25 11:30:52,2022-04-25 11:32:01
2022-04-25 21:48:37,2022-04-25 21:51:38,Holding_Drink, Located_Outdoors,annotator,Behavioral Parameters,2022-04-25 11:32:01,2022-04-25 11:35:02
2022-04-25 21:51:38,2022-04-25 21:51:50,Holding_Drink, Located_Outdoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-25 11:35:02,2022-04-25 11:35:14
2022-04-25 21:51:51,2022-04-25 21:53:00,Holding_Drink, Located_Outdoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-25 11:35:15,2022-04-25 11:36:24
2022-04-25 21:53:01,2022-04-25 21:53:11,Holding_Drink, Located_Outdoors,annotator,Behavioral Parameters,2022-04-25 11:36:25,2022-04-25 11:36:35
2022-04-25 21:53:12,2022-04-25 21:56:14,Holding_Drink, Located_Outdoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-25 11:36:36,2022-04-25 11:39:38
2022-04-25 21:56:16,2022-04-25 21:57:40,Holding_Drink, Located_Outdoors,annotator,Behavioral Parameters,2022-04-25 11:39:40,2022-04-25 11:41:04
2022-04-25 21:57:45,2022-04-25 21:58:28,Holding_Drink, Located_Outdoors, In_Conversation,annotator,Behavioral Parameters,2022-04-25 11:41:09,2022-04-25 11:41:52
2022-04-25 21:58:30,2022-04-25 21:58:37,Holding_Drink, Located_Outdoors, In_Conversation,annotator,Behavioral Parameters,2022-04-25 11:41:54,2022-04-25 11:42:01
2022-04-25 21:58:37,2022-04-25 21:59:11,Located_Outdoors, In_Conversation,annotator,Behavioral Parameters,2022-04-25 11:42:01,2022-04-25 11:42:35
2022-04-25 21:59:14,2022-04-25 22:01:03,Located_Outdoors, In_Conversation,annotator,Behavioral Parameters,2022-04-25 11:42:38,2022-04-25 11:44:27
2022-04-25 22:01:03,2022-04-25 22:01:41,Located_Outdoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-25 11:44:27,2022-04-25 11:45:05
2022-04-25 22:01:41,2022-04-25 22:01:56,Located_Outdoors,annotator,Behavioral Parameters,2022-04-25 11:45:05,2022-04-25 11:45:20
2022-04-25 22:02:38,2022-04-25 22:04:21,Located_Outdoors, In_Conversation,annotator,Behavioral Parameters,2022-04-25 11:46:02,2022-04-25 11:47:45
2022-04-25 22:04:34,2022-04-25 22:04:49,Located_Outdoors, In_Conversation,annotator,Behavioral Parameters,2022-04-25 11:47:58,2022-04-25 11:48:13
2022-04-25 22:04:56,2022-04-25 22:06:06,Located_Outdoors, In_Conversation,annotator,Behavioral Parameters,2022-04-25 11:48:20,2022-04-25 11:49:30
2022-04-25 22:08:08,2022-04-25 22:56:49,CP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-25 11:51:32,2022-04-25 12:40:13
2022-04-25 22:56:59,2022-04-25 22:57:32,Located_Outdoors,annotator,Behavioral Parameters,2022-04-25 12:40:23,2022-04-25 12:40:56
2022-04-25 22:57:35,2022-04-25 22:58:49,Located_Outdoors, Holding_Drink,annotator,Behavioral Parameters,2022-04-25 12:40:59,2022-04-25 12:42:13
2022-04-25 22:58:52,2022-04-25 23:00:07,Located_Outdoors, Holding_Drink,annotator,Behavioral Parameters,2022-04-25 12:42:16,2022-04-25 12:43:31
2022-04-25 23:00:08,2022-04-25 23:00:32,Located_Outdoors, Holding_Drink,annotator,Behavioral Parameters,2022-04-25 12:43:32,2022-04-25 12:43:56
2022-04-25 23:00:32,2022-04-25 23:00:51,Located_Outdoors, Holding_Drink,annotator,Behavioral Parameters,2022-04-25 12:43:56,2022-04-25 12:44:15
2022-04-25 23:00:52,2022-04-25 23:01:14,Located_Outdoors, Holding_Drink,annotator,Behavioral Parameters,2022-04-25 12:44:16,2022-04-25 12:44:38
2022-04-25 23:01:16,2022-04-25 23:07:37,Located_Outdoors, Holding_Drink, In_Conversation,annotator,Behavioral Parameters,2022-04-25 12:44:40,2022-04-25 12:51:01
2022-04-25 23:07:44,2022-04-25 23:07:52,Holding_Drink, In_Conversation, Located_Indoors,annotator,Behavioral Parameters,2022-04-25 12:51:08,2022-04-25 12:51:16
2022-04-25 23:07:55,2022-04-25 23:08:53,Holding_Drink, In_Conversation, Located_Indoors,annotator,Behavioral Parameters,2022-04-25 12:51:19,2022-04-25 12:52:17
2022-04-25 23:08:55,2022-04-25 23:09:28,In_Conversation, Located_Indoors,annotator,Behavioral Parameters,2022-04-25 12:52:19,2022-04-25 12:52:52
2022-04-25 23:09:30,2022-04-25 23:09:58,Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-25 12:52:54,2022-04-25 12:53:22
2022-04-25 23:10:01,2022-04-25 23:11:45,Located_Indoors, In_Conversation, Holding_Drink,annotator,Behavioral Parameters,2022-04-25 12:53:25,2022-04-25 12:55:09
2022-04-25 23:11:52,2022-04-25 23:17:50,Holding_Drink, Texting/Browsing_Phone, Located_Outdoors,annotator,Behavioral Parameters,2022-04-25 12:55:16,2022-04-25 13:01:14
2022-04-25 23:17:50,2022-04-25 23:17:56,Holding_Drink, Texting/Browsing_Phone, Located_Outdoors,annotator,Behavioral Parameters,2022-04-25 13:01:14,2022-04-25 13:01:20
2022-04-25 23:18:03,2022-04-25 23:18:16,Holding_Drink, Located_Indoors,annotator,Behavioral Parameters,2022-04-25 13:01:27,2022-04-25 13:01:40
2022-04-25 23:18:16,2022-04-25 23:18:35,Holding_Drink, Located_Indoors,annotator,Behavioral Parameters,2022-04-25 13:01:40,2022-04-25 13:01:59
2022-04-25 23:18:35,2022-04-25 23:18:56,Holding_Drink, Located_Indoors,annotator,Behavioral Parameters,2022-04-25 13:01:59,2022-04-25 13:02:20
2022-04-25 23:18:56,2022-04-25 23:19:33,CP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-25 13:02:20,2022-04-25 13:02:57
2022-04-25 23:19:34,2022-04-25 23:19:48,Located_Indoors,annotator,Behavioral Parameters,2022-04-25 13:02:58,2022-04-25 13:03:12
2022-04-25 23:19:54,2022-04-25 23:22:24,Located_Indoors,annotator,Behavioral Parameters,2022-04-25 13:03:18,2022-04-25 13:05:48
2022-04-25 23:22:35,2022-04-25 23:37:28,CP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-25 13:05:59,2022-04-25 13:20:52
2022-04-25 23:37:34,2022-04-25 23:38:09,CP_VideoUnavailable/Indecipherable,annotator,Behavioral Parameters,2022-04-25 13:20:58,2022-04-25 13:21:33
2022-04-25 23:38:48,2022-04-25 23:41:10,Browsing_Computer, Texting/Browsing_Phone, Located_Indoors,annotator,Behavioral Parameters,2022-04-25 13:22:12,2022-04-25 13:24:34
2022-04-25 23:41:15,2022-04-25 23:42:24,Located_Indoors,annotator,Behavioral Parameters,2022-04-25 13:24:39,2022-04-25 13:25:48
2022-04-25 23:43:08,2022-04-25 23:43:47,Located_Indoors,annotator,Behavioral Parameters,2022-04-25 13:26:32,2022-04-25 13:27:11
2022-04-25 23:43:47,2022-04-25 23:44:39,Located_Indoors, Texting/Browsing_Phone,annotator,Behavioral Parameters,2022-04-25 13:27:11,2022-04-25 13:28:03
2022-04-25 23:44:37,2022-04-25 23:44:37,Located_Indoors,annotator,Behavioral Parameters,2022-04-25 13:28:01,2022-04-25 13:28:01
2022-04-25 23:44:41,2022-04-25 23:47:36,Located_Indoors,annotator,Behavioral Parameters,2022-04-25 13:28:05,2022-04-25 13:31:00
2022-04-25 23:47:42,2022-04-25 23:48:51,Located_Indoors,annotator,Behavioral Parameters,2022-04-25 13:31:06,2022-04-25 13:32:15
2022-04-25 23:48:58,2022-04-26 00:17:11,Located_Indoors,annotator,Behavioral Parameters,2022-04-25 13:32:22,2022-04-25 14:00:35
